Invoice_ID,Vendor_Name,Category,Department,Invoice_Date,Amount,Payment_status,Region
INV410,Dell,Consulting,Finance,2024-06-15,5438,Paid,East
INV411,Microsoft,Consulting,HR,2025-09-13,21435,Pending,North
INV412,Infosys,IT Hardware,Operations,2024-11-28,46472,Pending,North
INV413,Lenovo,Logistics,Finance,2024-11-12,12072,Pending,North
INV414,Infosys,Logistics,Marketing,2024-11-07,44591,Paid,North
INV415,TCS,IT Hardware,HR,2025-12-15,28420,Paid,South
INV416,Wipro,Software,Marketing,2024-11-24,49894,Paid,West
INV417,Lenovo,Software,HR,2025-06-05,5011,Pending,North
INV418,Dell,Logistics,Finance,2025-09-02,35986,Pending,East
INV419,TCS,Logistics,Finance,2024-03-24,31774,Pending,North
INV420,Lenovo,Logistics,IT,2025-08-08,38037,Pending,South
INV421,Lenovo,Consulting,HR,2024-12-09,47759,Pending,North
INV422,TCS,Software,IT,2025-07-28,11383,Pending,West
INV423,TCS,Consulting,Finance,2024-07-18,11935,Pending,South
INV424,Wipro,Consulting,HR,2024-07-10,17502,Paid,East
INV425,HP,IT Hardware,IT,2025-07-17,12969,Paid,South
INV426,Lenovo,Software,Finance,2025-12-07,23803,Paid,East
INV427,Oracle,Office Supplies,Operations,2024-07-10,3769,Paid,West
INV428,Dell,IT Hardware,Marketing,2025-10-01,28800,Pending,North
INV429,Lenovo,IT Hardware,HR,2025-11-01,30460,Paid,West
INV430,Microsoft,Consulting,HR,2025-05-02,13731,Pending,North
INV431,Lenovo,Logistics,IT,2025-07-17,47897,Pending,North
INV432,Lenovo,Logistics,Marketing,2026-01-03,26698,Paid,South
INV433,Dell,Office Supplies,HR,2024-07-23,38510,Paid,North
INV434,Cisco,Logistics,Marketing,2026-01-14,48452,Paid,South
INV435,HP,Office Supplies,Marketing,2024-08-05,39378,Paid,East
INV436,Lenovo,IT Hardware,HR,2024-04-15,29450,Paid,West
INV437,Oracle,Logistics,IT,2025-08-12,30098,Pending,South
INV438,Oracle,Logistics,Marketing,2025-06-30,25498,Pending,North
INV439,Microsoft,IT Hardware,Operations,2025-01-02,36556,Paid,West
INV440,Lenovo,Consulting,IT,2025-12-23,35113,Paid,South
INV441,Oracle,Logistics,Marketing,2025-11-16,48475,Pending,East
INV442,Lenovo,Software,HR,2025-03-19,33422,Pending,West
INV443,Cisco,Logistics,IT,2024-03-27,22332,Paid,West
INV444,Lenovo,Office Supplies,Marketing,2025-08-05,36291,Paid,North
INV445,Oracle,IT Hardware,HR,2025-05-21,16976,Pending,East
INV446,Microsoft,Office Supplies,HR,2025-02-23,22607,Pending,East
INV447,TCS,IT Hardware,HR,2025-05-16,9189,Pending,North
INV448,Microsoft,Consulting,HR,2024-11-04,5486,Paid,South
INV449,Cisco,Consulting,Finance,2024-03-28,36793,Paid,East
INV450,Microsoft,Software,HR,2025-11-02,37061,Pending,South
INV451,Wipro,Office Supplies,Marketing,2025-01-22,22538,Pending,South
INV452,TCS,Office Supplies,HR,2025-12-15,20144,Pending,West
INV453,Lenovo,Logistics,Marketing,2025-03-31,18263,Pending,East
INV454,Amazon,Software,Finance,2025-10-06,23878,Paid,West
INV455,Dell,Office Supplies,HR,2024-04-02,33047,Paid,North
INV456,Dell,Office Supplies,Marketing,2025-01-22,30179,Pending,West
INV457,Microsoft,IT Hardware,IT,2025-04-16,25960,Pending,West
INV458,TCS,Logistics,IT,2025-08-19,20662,Paid,West
INV459,TCS,Consulting,Operations,2025-07-19,29470,Paid,North
INV460,Dell,IT Hardware,IT,2026-02-22,41893,Pending,West
INV461,Cisco,Office Supplies,HR,2025-12-25,29912,Pending,South
INV462,Cisco,Software,IT,2024-09-23,3896,Pending,West
INV463,TCS,Consulting,Marketing,2025-07-04,10294,Pending,West
INV464,Lenovo,Consulting,IT,2025-11-13,25585,Pending,East
INV465,Wipro,Office Supplies,Marketing,2025-03-11,21658,Pending,West
INV466,Dell,Software,Finance,2026-02-03,21823,Pending,West
INV467,TCS,Office Supplies,HR,2025-06-19,17506,Paid,South
INV468,HP,Software,Marketing,2024-09-22,32198,Pending,North
INV469,Amazon,IT Hardware,Operations,2025-04-02,6850,Paid,West
INV470,TCS,IT Hardware,Finance,2025-12-08,36782,Paid,South
INV471,HP,Software,Marketing,2025-02-22,24341,Pending,North
INV472,HP,Consulting,Marketing,2025-11-16,13296,Pending,South
INV473,HP,Office Supplies,IT,2025-08-07,11600,Pending,South
INV474,Dell,Logistics,IT,2025-10-18,9258,Paid,South
INV475,Amazon,Consulting,HR,2025-09-14,32940,Pending,East
INV476,Wipro,Office Supplies,Operations,2025-11-16,7208,Pending,East
INV477,Microsoft,Office Supplies,HR,2025-07-09,11598,Paid,West
INV478,Microsoft,IT Hardware,Finance,2025-09-25,28755,Pending,North
INV479,HP,Logistics,HR,2024-07-15,6782,Pending,West
INV480,TCS,IT Hardware,Marketing,2024-09-11,11061,Paid,East
INV481,HP,Office Supplies,Marketing,2024-04-06,6933,Pending,West
INV482,Amazon,Consulting,HR,2025-10-23,14576,Pending,East
INV483,Infosys,Software,Marketing,2026-02-15,30091,Pending,North
INV484,HP,Logistics,Operations,2024-07-26,32162,Pending,South
INV485,Oracle,Consulting,IT,2024-09-26,48236,Paid,North
INV486,Infosys,Logistics,HR,2025-07-26,6987,Paid,West
INV487,Lenovo,Consulting,IT,2025-10-03,44941,Pending,North
INV488,Oracle,Consulting,HR,2025-04-22,1345,Pending,West
INV489,Microsoft,Software,Marketing,2024-04-10,26266,Paid,East
INV490,Dell,Consulting,Finance,2025-08-15,5192,Pending,North
INV491,Microsoft,Consulting,IT,2025-02-06,22045,Paid,South
INV492,Infosys,IT Hardware,Marketing,2025-05-13,29390,Paid,West
INV493,Dell,Software,IT,2025-12-30,48508,Pending,North
INV494,Dell,Office Supplies,IT,2024-07-07,49851,Pending,North
INV495,Lenovo,Office Supplies,Marketing,2025-03-11,15598,Pending,East
INV496,TCS,Logistics,HR,2024-08-02,27882,Paid,South
INV497,Infosys,IT Hardware,Operations,2024-08-22,8541,Pending,West
INV498,Wipro,Consulting,Finance,2025-07-31,2691,Paid,West
INV499,Oracle,Software,Marketing,2025-05-23,25065,Pending,South
INV500,Cisco,IT Hardware,HR,2024-12-14,24469,Pending,South
INV501,Oracle,Office Supplies,Marketing,2025-04-18,34574,Pending,North
INV502,Infosys,Office Supplies,Operations,2025-10-29,15296,Paid,West
INV503,Cisco,IT Hardware,HR,2025-05-18,20182,Paid,South
INV504,Wipro,Software,IT,2025-11-15,33042,Pending,West
INV505,Infosys,Software,Operations,2024-05-28,45151,Paid,West
INV506,Microsoft,Logistics,HR,2024-11-01,40183,Pending,South
INV507,Dell,IT Hardware,IT,2026-03-16,38840,Pending,East
INV508,Cisco,Software,Finance,2024-07-18,21771,Paid,West
INV509,Wipro,Software,IT,2025-07-23,32255,Pending,West
INV510,Amazon,Logistics,HR,2024-07-09,21347,Pending,East
INV511,Amazon,Software,HR,2025-07-11,43639,Pending,West
INV512,Wipro,Office Supplies,Operations,2026-01-13,33763,Pending,West
INV513,Cisco,IT Hardware,HR,2025-07-03,12979,Pending,East
INV514,Microsoft,Logistics,HR,2025-02-25,39820,Paid,East
INV515,Infosys,Office Supplies,IT,2024-04-02,37880,Pending,West
INV516,TCS,Consulting,Finance,2024-09-10,27676,Pending,North
INV517,Dell,IT Hardware,Marketing,2025-10-27,45395,Pending,South
INV518,Wipro,Software,Marketing,2024-12-13,40190,Pending,North
INV519,Amazon,Office Supplies,IT,2025-05-22,22446,Pending,South
INV520,Cisco,Software,HR,2026-02-22,874,Pending,West
INV521,Infosys,Consulting,IT,2025-06-19,24584,Paid,South
INV522,Oracle,Office Supplies,Operations,2025-03-07,29693,Pending,East
INV523,Cisco,Software,Finance,2025-08-27,22796,Pending,South
INV524,Cisco,Logistics,Operations,2024-10-14,46737,Pending,North
INV525,Dell,Software,HR,2025-11-17,17275,Paid,East
INV526,Wipro,Software,Marketing,2024-10-06,45738,Pending,East
INV527,Microsoft,Office Supplies,Finance,2024-06-18,15632,Paid,South
INV528,Oracle,Office Supplies,Marketing,2025-11-20,5216,Paid,North
INV529,Amazon,IT Hardware,Marketing,2026-03-13,26802,Paid,North
INV530,Amazon,Office Supplies,IT,2024-11-20,44675,Paid,East
INV531,Cisco,Software,Finance,2025-10-11,25627,Paid,West
INV532,Lenovo,Consulting,Finance,2024-12-18,29921,Pending,West
INV533,Dell,Logistics,Operations,2024-10-17,22438,Pending,West
INV534,Infosys,Consulting,IT,2024-04-25,18651,Pending,West
INV535,HP,Software,IT,2025-02-22,8921,Pending,North
INV536,Amazon,Office Supplies,Operations,2024-08-08,15712,Paid,South
INV537,Wipro,Software,Finance,2025-01-06,9616,Paid,West
INV538,Wipro,Consulting,HR,2025-12-11,20971,Paid,West
INV539,Oracle,Consulting,Finance,2025-12-08,19922,Paid,West
INV540,Amazon,Software,Operations,2024-11-01,33051,Pending,North
INV541,Microsoft,Consulting,HR,2024-05-19,38636,Pending,North
INV542,HP,Consulting,Finance,2024-12-31,47171,Paid,North
INV543,Dell,IT Hardware,Marketing,2025-02-14,4272,Paid,West
INV544,Oracle,Software,Finance,2024-11-30,20972,Paid,East
INV545,Cisco,IT Hardware,Finance,2025-07-03,34917,Pending,South
INV546,Microsoft,Office Supplies,HR,2025-03-25,26445,Pending,East
INV547,Lenovo,Consulting,HR,2025-03-31,23950,Pending,South
INV548,Oracle,Software,IT,2025-03-31,24884,Pending,East
INV549,TCS,Office Supplies,Marketing,2024-12-07,22411,Paid,South
INV550,Dell,Office Supplies,HR,2025-08-06,12685,Pending,North
INV551,Infosys,Consulting,Operations,2025-12-14,28350,Pending,East
INV552,TCS,Logistics,Operations,2024-03-17,6306,Paid,North
INV553,Amazon,Logistics,IT,2025-08-28,38984,Pending,West
INV554,HP,Office Supplies,Finance,2025-01-23,11235,Pending,North
INV555,Lenovo,Logistics,IT,2024-11-10,22304,Paid,West
INV556,Microsoft,Office Supplies,Marketing,2024-04-28,32438,Pending,North
INV557,Dell,Software,HR,2024-05-22,773,Paid,West
INV558,Lenovo,IT Hardware,Finance,2025-04-02,32419,Pending,East
INV559,Lenovo,Office Supplies,Operations,2025-01-11,41780,Paid,South
INV560,HP,Consulting,HR,2026-02-06,1761,Paid,North
INV561,TCS,IT Hardware,IT,2024-12-20,31077,Paid,North
INV562,Infosys,Software,IT,2025-08-11,34184,Pending,West
INV563,Microsoft,Office Supplies,Finance,2025-02-17,42861,Pending,West
INV564,Microsoft,IT Hardware,Operations,2024-08-27,29673,Paid,South
INV565,Oracle,IT Hardware,Finance,2025-06-05,47561,Paid,East
INV566,HP,Software,Finance,2026-01-27,31414,Pending,East
INV567,Wipro,Consulting,Finance,2025-08-12,10268,Pending,South
INV568,Wipro,IT Hardware,Finance,2024-06-29,48346,Paid,West
INV569,Microsoft,Consulting,Marketing,2025-12-26,45446,Paid,South
INV570,TCS,Consulting,Marketing,2026-01-13,32307,Paid,South
INV571,Amazon,Logistics,Marketing,2026-01-18,15525,Paid,North
INV572,Oracle,IT Hardware,Finance,2025-07-11,47828,Paid,North
INV573,Oracle,Software,Marketing,2025-06-20,38427,Paid,North
INV574,Cisco,Office Supplies,Operations,2025-01-21,44682,Pending,South
INV575,Microsoft,Logistics,Marketing,2024-05-27,29431,Paid,North
INV576,Microsoft,Software,Finance,2024-11-20,17923,Paid,East
INV577,Microsoft,IT Hardware,Finance,2024-12-12,23618,Paid,South
INV578,HP,Office Supplies,Marketing,2025-12-20,28218,Paid,East
INV579,TCS,Logistics,HR,2025-03-18,14535,Pending,South
INV580,Wipro,Consulting,Marketing,2024-07-02,14604,Pending,East
INV581,Oracle,Office Supplies,HR,2025-04-26,30158,Pending,North
INV582,HP,Logistics,Operations,2024-11-14,8976,Paid,South
INV583,Oracle,Consulting,IT,2024-03-18,10078,Paid,West
INV584,Wipro,Software,Marketing,2024-09-01,1102,Pending,North
INV585,Lenovo,Software,Operations,2024-05-11,13907,Paid,East
INV586,Infosys,Consulting,Operations,2026-02-12,15612,Paid,West
INV587,HP,Consulting,HR,2025-10-21,33674,Paid,West
INV588,Lenovo,Logistics,Finance,2025-07-12,26700,Paid,East
INV589,Microsoft,IT Hardware,Operations,2025-02-09,42865,Pending,West
INV590,Microsoft,IT Hardware,HR,2024-11-26,2879,Paid,East
INV591,Dell,IT Hardware,Finance,2025-03-12,33341,Pending,North
INV592,Lenovo,Software,IT,2025-08-30,34602,Pending,North
INV593,TCS,Software,Finance,2024-10-29,7959,Paid,North
INV594,Wipro,Office Supplies,Operations,2025-03-02,12281,Pending,West
INV595,TCS,Logistics,IT,2025-06-18,49324,Paid,East
INV596,Wipro,IT Hardware,Operations,2025-09-21,9428,Pending,East
INV597,Oracle,Office Supplies,Finance,2025-09-16,16187,Pending,West
INV598,Lenovo,IT Hardware,HR,2024-04-24,10249,Paid,South
INV599,Oracle,Logistics,Marketing,2025-04-12,3755,Pending,East
INV600,TCS,Office Supplies,IT,2025-06-12,22933,Pending,South
INV601,Lenovo,Consulting,HR,2025-02-03,28083,Pending,North
INV602,Dell,Logistics,Operations,2025-02-26,39467,Paid,South
INV603,Oracle,Software,HR,2025-06-18,5049,Pending,East
INV604,TCS,Consulting,Marketing,2024-10-09,32933,Paid,West
INV605,Cisco,IT Hardware,Operations,2026-02-05,27460,Pending,North
INV606,Wipro,Consulting,HR,2025-04-27,40015,Pending,South
INV607,Lenovo,IT Hardware,Finance,2026-03-11,22189,Paid,West
INV608,Amazon,Software,HR,2024-10-16,11734,Paid,North
INV609,Oracle,Consulting,HR,2025-08-05,43783,Paid,West
INV610,Cisco,Office Supplies,Operations,2026-02-20,3624,Pending,North
INV611,HP,Consulting,IT,2025-01-14,33171,Pending,North
INV612,Dell,Software,HR,2025-09-29,47835,Pending,North
INV613,Microsoft,IT Hardware,IT,2024-09-19,37148,Pending,South
INV614,Lenovo,Software,IT,2025-02-13,21134,Pending,East
INV615,Infosys,Consulting,Operations,2025-05-25,37979,Pending,South
INV616,Wipro,Software,Operations,2024-05-19,35550,Paid,North
INV617,Oracle,IT Hardware,Finance,2025-02-01,46490,Paid,West
INV618,HP,Office Supplies,IT,2026-01-10,44397,Pending,North
INV619,TCS,Software,Finance,2024-11-03,11684,Paid,East
INV620,HP,IT Hardware,HR,2024-05-02,35747,Paid,West
INV621,Microsoft,Consulting,Finance,2025-12-28,42974,Paid,South
INV622,Microsoft,IT Hardware,HR,2025-09-03,4015,Pending,South
INV623,Cisco,Office Supplies,HR,2025-03-11,6966,Paid,West
INV624,Microsoft,Office Supplies,IT,2025-07-01,12364,Paid,South
INV625,TCS,Logistics,IT,2025-09-09,23851,Paid,South
INV626,HP,IT Hardware,Finance,2025-10-14,17205,Pending,North
INV627,Amazon,Office Supplies,Operations,2025-06-22,26486,Pending,West
INV628,Lenovo,Software,Marketing,2025-12-04,41216,Paid,East
INV629,Cisco,Consulting,Operations,2026-03-07,8066,Pending,South
INV630,Cisco,Office Supplies,IT,2026-01-27,45689,Paid,North
INV631,Cisco,Logistics,Marketing,2025-05-14,1448,Paid,East
INV632,Lenovo,IT Hardware,HR,2026-02-04,49548,Pending,West
INV633,Lenovo,IT Hardware,IT,2025-01-19,23344,Pending,East
INV634,Microsoft,Logistics,Marketing,2025-10-10,29071,Paid,North
INV635,TCS,IT Hardware,HR,2024-03-28,23380,Pending,South
INV636,Amazon,Software,HR,2026-03-13,43604,Pending,East
INV637,Infosys,Logistics,Marketing,2025-12-27,8493,Paid,West
INV638,Microsoft,IT Hardware,Finance,2026-03-09,32044,Pending,West
INV639,Amazon,Consulting,Finance,2025-12-21,15694,Pending,South
INV640,Wipro,Software,IT,2025-02-20,32519,Pending,North
INV641,Oracle,Office Supplies,Operations,2024-09-07,23723,Paid,South
INV642,Oracle,IT Hardware,HR,2025-11-01,31559,Pending,West
INV643,Infosys,IT Hardware,HR,2025-09-15,10313,Paid,North
INV644,Microsoft,Office Supplies,IT,2026-01-06,48915,Paid,East
INV645,Cisco,Office Supplies,Operations,2025-05-07,42334,Pending,South
INV646,HP,Software,HR,2025-11-20,26885,Paid,East
INV647,TCS,IT Hardware,HR,2024-11-28,8282,Pending,West
INV648,HP,Office Supplies,Finance,2025-08-06,5433,Paid,South
INV649,Dell,Consulting,IT,2024-11-07,29295,Pending,East
INV650,Cisco,Logistics,Finance,2025-07-24,43159,Paid,South
INV651,TCS,Consulting,IT,2024-09-15,18478,Paid,North
INV652,Cisco,Software,Operations,2026-01-28,1479,Pending,South
INV653,TCS,IT Hardware,Operations,2025-05-27,941,Paid,North
INV654,Cisco,Software,Marketing,2024-04-16,49027,Pending,North
INV655,Lenovo,IT Hardware,IT,2025-01-15,31642,Pending,North
INV656,Microsoft,IT Hardware,HR,2026-03-12,13676,Paid,South
INV657,Microsoft,Office Supplies,HR,2025-05-31,9673,Paid,North
INV658,Infosys,Consulting,Marketing,2025-10-26,35621,Paid,East
INV659,Infosys,Office Supplies,Marketing,2026-02-12,36934,Pending,North
INV660,Oracle,Consulting,Finance,2025-06-07,9440,Pending,West
INV661,Oracle,Logistics,Marketing,2026-02-22,34181,Paid,North
INV662,Amazon,IT Hardware,Finance,2024-07-08,32488,Pending,West
INV663,Wipro,Software,Finance,2025-09-06,26415,Pending,South
INV664,Infosys,Consulting,Operations,2024-11-24,10558,Paid,South
INV665,Oracle,Office Supplies,HR,2025-11-27,645,Pending,North
INV666,Amazon,Logistics,Operations,2024-11-04,7203,Paid,North
INV667,TCS,Consulting,HR,2025-01-22,31052,Paid,South
INV668,Dell,Logistics,Operations,2025-09-27,29337,Pending,West
INV669,Wipro,Office Supplies,Marketing,2025-08-04,21724,Paid,East
INV670,Microsoft,Software,HR,2024-08-31,34892,Paid,South
INV671,Microsoft,IT Hardware,Finance,2026-02-14,1243,Pending,North
INV672,Cisco,Logistics,HR,2025-04-11,36690,Pending,North
INV673,Wipro,Consulting,IT,2024-08-29,33626,Paid,North
INV674,Oracle,Logistics,Marketing,2025-05-18,19606,Paid,North
INV675,Oracle,Software,Operations,2025-01-02,17717,Pending,North
INV676,Dell,Logistics,Operations,2024-11-05,42700,Paid,South
INV677,HP,Software,Finance,2025-02-05,3423,Paid,East
INV678,Wipro,Consulting,HR,2025-03-31,25935,Pending,South
INV679,Lenovo,Consulting,Finance,2024-11-10,28863,Paid,West
INV680,HP,Logistics,IT,2024-09-03,14881,Pending,North
INV681,Cisco,Logistics,HR,2025-06-20,1699,Pending,East
INV682,Oracle,Logistics,Operations,2025-01-28,34531,Paid,North
INV683,Microsoft,Logistics,Marketing,2025-09-26,38479,Paid,South
INV684,Infosys,Consulting,Marketing,2026-01-05,18693,Paid,North
INV685,Infosys,Office Supplies,IT,2024-09-09,9826,Pending,South
INV686,Cisco,Office Supplies,IT,2025-01-31,23305,Paid,South
INV687,Amazon,Consulting,Operations,2026-01-05,31649,Pending,West
INV688,Cisco,Software,HR,2025-03-14,11305,Pending,West
INV689,Lenovo,Logistics,HR,2024-04-25,9861,Pending,East
INV690,Amazon,Consulting,Finance,2024-07-07,15590,Pending,East
INV691,Lenovo,IT Hardware,Operations,2025-11-28,10957,Pending,West
INV692,Infosys,Logistics,IT,2025-11-01,39245,Paid,East
INV693,HP,Office Supplies,HR,2024-11-27,24295,Pending,North
INV694,Infosys,Logistics,HR,2025-06-15,2470,Paid,East
INV695,Cisco,IT Hardware,HR,2025-02-19,12350,Paid,East
INV696,Oracle,IT Hardware,Operations,2024-10-10,4767,Paid,West
INV697,Infosys,Software,Marketing,2025-03-30,37460,Pending,South
INV698,Oracle,Logistics,HR,2024-07-21,5805,Paid,West
INV699,HP,Consulting,Operations,2025-03-08,46442,Pending,East
INV700,HP,Software,Operations,2025-09-20,10382,Paid,North
INV701,Dell,Software,HR,2024-06-16,13989,Pending,East
INV702,Infosys,Logistics,Operations,2026-03-07,41995,Pending,East
INV703,Microsoft,Software,Marketing,2024-08-27,32140,Paid,North
INV704,Lenovo,Logistics,Finance,2024-12-07,39502,Pending,East
INV705,Wipro,Consulting,IT,2024-12-12,12366,Pending,South
INV706,Lenovo,Software,IT,2025-01-03,29858,Pending,East
INV707,TCS,Consulting,IT,2026-03-07,11718,Pending,North
INV708,TCS,Office Supplies,Finance,2025-03-03,1752,Pending,North
INV709,Infosys,Office Supplies,Marketing,2024-08-05,48136,Pending,East
INV710,Wipro,Software,HR,2025-06-20,31599,Paid,South
INV711,Oracle,IT Hardware,Operations,2025-02-06,4450,Pending,East
INV712,TCS,Software,Operations,2025-10-04,18806,Pending,North
INV713,HP,Office Supplies,Operations,2024-12-15,3617,Pending,South
INV714,Cisco,Software,Marketing,2024-11-07,49252,Paid,North
INV715,Cisco,Office Supplies,Marketing,2025-10-05,33803,Pending,West
INV716,Oracle,Logistics,Finance,2025-11-09,9123,Paid,West
INV717,TCS,Software,Operations,2026-02-21,34000,Paid,South
INV718,Cisco,Software,Operations,2025-06-20,14936,Paid,East
INV719,Cisco,Software,HR,2024-09-05,43169,Pending,North
INV720,Lenovo,Software,Finance,2025-07-17,46630,Pending,East
INV721,Amazon,Logistics,Marketing,2025-02-03,33113,Pending,South
INV722,Cisco,Logistics,Finance,2025-08-16,4726,Pending,West
INV723,Dell,Office Supplies,Marketing,2026-02-21,3718,Paid,South
INV724,Oracle,Software,IT,2025-11-20,25596,Paid,North
INV725,Infosys,IT Hardware,HR,2024-09-01,38545,Pending,East
INV726,Lenovo,Consulting,Finance,2025-01-11,46493,Pending,East
INV727,Cisco,IT Hardware,Marketing,2026-03-12,16162,Paid,West
INV728,Wipro,Logistics,IT,2024-09-22,19022,Pending,West
INV729,Dell,Software,HR,2024-08-05,17689,Pending,North
INV730,Oracle,Consulting,IT,2024-04-07,21602,Pending,East
INV731,HP,Office Supplies,Marketing,2025-02-19,33484,Paid,South
INV732,Amazon,Software,Operations,2026-02-15,48545,Pending,North
